bookID,title,isbn,isbn13,language_code,  num_pages,publication_date,publisher
676,Sailing Alone Around the Room: New and Selected Poems,0375755195,9780375755194,eng,192,2002-09-17T00:00:00,Random House Trade Paperbacks
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,1592283195,9781592283194,eng,286,2004-04-01T00:00:00,Lyons Press
681,"Natural Cures ""They"" Don't Want You to Know about",0975599518,9780975599518,en-US,571,2004-01-01T00:00:00,Alliance Publishing
685,The Natural,0374502005,9780374502003,eng,231,2003-07-07T00:00:00,Farrar Straus Giroux
698,Digging to America,0307263940,9780307263940,eng,277,2006-05-02T00:00:00,Alfred A. Knopf
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,0312405545,9780312405540,eng,826,2004-01-21T00:00:00,Bedford Books
702,Modern Latin America,019517013X,9780195170139,en-US,528,2004-10-07T00:00:00,Oxford University Press  USA
703,The Plot Against America,1400079497,9781400079490,eng,391,2005-09-27T00:00:00,Vintage International
707,Naked Pictures of Famous People,0688171621,9780688171629,en-GB,164,1999-09-22T00:00:00,Dey Street Books
759,Collected Stories,0060932686,9780060932688,eng,352,2008-05-13T00:00:00,Harper Perennial Modern Classics
762,Crónica de una muerte anunciada,1400034957,9781400034956,spa,118,2003-10-14T00:00:00,Vintage Espanol
763,Cien años de soledad,0307350428,9780307350428,spa,496,2006-02-07T00:00:00,Plaza y Janes
764,Del amor y otros demonios,0307350444,9780307350442,spa,176,2006-02-07T00:00:00,Plaza y Janes
765,Living to Tell the Tale,140003454X,9781400034543,eng,533,2004-10-12T00:00:00,Vintage
766,Memoria de mis putas tristes,1400095808,9781400095803,spa,112,2004-10-19T00:00:00,Vintage Espanol
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,0375708111,9780375708114,eng,425,2004-09-02T00:00:00,Vintage Books USA
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,086171492X,9780861714926,eng,288,2005-05-15T00:00:00,Wisdom Publications
787,The Mini Rough Guide to London,184353584X,9781843535843,eng,363,2006-04-01T00:00:00,Rough Guides
793,Best of London (Lonely Planet Best Of),1740594770,9781740594776,eng,128,2004-09-01T00:00:00,Lonely Planet
797,Lonely Planet Londres,8408064762,9788408064763,spa,480,2006-05-01T00:00:00,Geoplaneta
799,Out to Eat London 2002 (Lonely Planet Out to Eat),1740592050,9781740592055,eng,295,2001-09-01T00:00:00,Lonely Planet
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,0618710531,9780618710539,eng,287,2006-04-04T00:00:00,Mariner Books
816,Cryptonomicon,0060512806,9780060512804,eng,1139,2002-11-01T00:00:00,Avon
821,Le Réseau Kinakuta (Cryptonomicon  #2),2228894168,9782228894166,fre,418,2001-03-31T00:00:00,Payot
822,The Confusion (The Baroque Cycle  #2),0060733357,9780060733353,en-US,815,2005-06-14T00:00:00,William Morrow Paperbacks
823,Quicksilver (The Baroque Cycle  #1),0060593083,9780060593087,eng,927,2004-09-21T00:00:00,HarperCollins Perennial
824,The Cobweb,0553383442,9780553383447,eng,448,2005-05-31T00:00:00,Spectra Books
826,The Big U,0380816032,9780380816033,en-US,308,2001-02-06T00:00:00,William Morrow Paperbacks
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,0553380966,9780553380965,eng,499,2000-05-02T00:00:00,Spectra
828,Interface,0553383434,9780553383430,eng,640,2005-05-31T00:00:00,Spectra
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),0060833181,9780060833183,en-US,464,2006-03-28T00:00:00,HarperTorch
830,Snow Crash,0553380958,9780553380958,eng,438,2000-08-02T00:00:00,Bantam Books
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,1880685353,9781880685358,eng,450,2005-06-01T00:00:00,Two Plus Two Publishing LLC
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,1880685337,9781880685334,eng,381,2004-12-01T00:00:00,Two Plus Two Publishing LLC
840,The Design of Everyday Things,0465067107,9780465067107,eng,240,2002-09-19T00:00:00,Basic Books
841,Emotional Design: Why We Love (or Hate) Everyday Things,0465051367,9780465051366,eng,272,2005-05-11T00:00:00,Basic Books
842,The Psychology of Everyday Things,0465067093,9780465067091,eng,257,1988-06-13T00:00:00,Basic Books
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,0898709199,9780898709193,en-GB,259,2006-04-30T00:00:00,Ignatius Press
864,The Alchemist,0060887966,9780060887964,eng,192,2006-05-02T00:00:00,HarperOne
865,The Alchemist,0061122416,9780061122415,eng,197,1993-05-01T00:00:00,HarperCollins
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),142150460X,9781421504605,eng,192,2006-09-19T00:00:00,VIZ Media LLC
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),1591169259,9781591169253,eng,192,2005-09-13T00:00:00,VIZ Media LLC
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),1421504596,9781421504599,eng,192,2006-07-18T00:00:00,VIZ Media LLC
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),1591169208,9781591169208,eng,192,2005-05-03T00:00:00,VIZ Media LLC
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),1591169291,9781591169291,eng,200,2005-11-08T00:00:00,VIZ Media LLC
872,The Illustrated Alchemist: A Fable about Following Your Dream,006019250X,9780060192501,en-US,198,1998-11-01T00:00:00,HarperCollins Publishers
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),1591169232,9781591169239,eng,192,2005-07-05T00:00:00,VIZ Media LLC
880,Pompeii,0812974611,9780812974614,eng,274,2005-11-08T00:00:00,Random House Trade Paperbacks
888,The Last Days of Pompeii,158715739X,9781587157394,eng,360,2002-12-03T00:00:00,Borgo Press
890,Of Mice and Men,0142000671,9780142000670,eng,103,2002-01-08T00:00:00,Penguin Books
900,The Game: Penetrating the Secret Society of Pickup Artists,0060554738,9780060554736,en-US,464,2005-09-06T00:00:00,It Books
902,The Westing Game,014240120X,9780142401200,eng,182,2004-04-12T00:00:00,Puffin
903,The Egypt Game,0808553038,9780808553038,eng,215,2009-07-07T00:00:00,Turtleback Books
929,Memoirs of a Geisha,1400096898,9781400096893,eng,503,2005-11-22T00:00:00,Vintage Books USA
930,Memoirs of a Geisha,0739326228,9780739326220,eng,434,2005-11-15T00:00:00,Random House Large Print Publishing
931,Memoirs of a Geisha,0099498189,9780099498186,en-US,497,2005-12-01T00:00:00,Vintage
932,Memoirs of a Geisha: A Portrait of the Film,1557046832,9781557046833,eng,144,2005-10-20T00:00:00,Newmarket Press
933,Memoirs of a Geisha,0099771519,9780099771517,eng,497,1998-06-04T00:00:00,Vintage
935,Geisha of Gion,074343059X,9780743430593,eng,334,2003-05-06T00:00:00,Pocket Books
941,Love As A Foreign Language #5,1932664394,9781932664393,eng,58,2006-02-01T00:00:00,Oni Press
944,Jungle Love,0521750849,9780521750844,eng,95,2002-08-01T00:00:00,Cambridge University Press
955,The 5 Love Languages / The 5 Love Languages Journal,0802415318,9780802415318,eng,0,2005-01-01T00:00:00,Moody Publishers
960,Angels & Demons (Robert Langdon  #1),1416524797,9781416524793,eng,736,2006-04-01T00:00:00,Pocket Books
965,Ángeles y demonios (Robert Langdon  #1),849561877X,9788495618771,spa,508,2005-12-01T00:00:00,Umbriel
966,Angeles & Demonios,0972859896,9780972859899,spa,18,2005-12-01T00:00:00,FonoLibro
968,The Da Vinci Code (Robert Langdon  #2),0307277674,9780307277671,eng,489,2006-03-28T00:00:00,Anchor
969,The Da Vinci Code,076792603X,9780767926034,eng,467,2006-03-28T00:00:00,Broadway Books
972,Da Vinci Code (Robert Langdon  #2),2266144340,9782266144346,fre,744,2005-05-03T00:00:00,Pocket
975,Deception Point,1416524800,9781416524809,eng,736,2006-04-01T00:00:00,Pocket Books
977,Deception Point,0552151769,9780552151764,eng,585,2004-05-01T00:00:00,Corgi Books
980,Deception Point,0593055071,9780593055076,eng,448,2005-08-01T00:00:00,Bantam Press
987,A Killing Rain (Louis Kincaid  #6),078601606X,9780786016068,eng,383,2005-02-01T00:00:00,Pinnacle
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,0671015206,9780671015206,eng,258,1998-10-01T00:00:00,Gallery Books
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,1585424331,9781585424337,eng,320,2005-09-01T00:00:00,Tarcherperigee
1007,Think and Grow Rich,1932429239,9781932429237,eng,368,2004-08-07T00:00:00,High Roads Media
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),0977616657,9780977616657,eng,256,2006-06-07T00:00:00,Pragmatic Bookshelf
1022,Read My Lips: Sexual Subversion and the End of Gender,1563410907,9781563410901,en-US,288,2005-06-01T00:00:00,Firebrand Books
1032,Trump: The Art of the Deal,0345479173,9780345479174,en-US,384,2004-12-28T00:00:00,Ballantine Books
1052,The Richest Man in Babylon,0451205367,9780451205360,eng,194,2008-02-01T00:00:00,Berkley Books
1053,The Richest Man in Babylon,1419349996,9781419349997,eng,4,2005-06-17T00:00:00,Recorded Books  Inc.
1059,Shibumi,1400098033,9781400098033,eng,480,2005-05-10T00:00:00,Broadway Books
1067,1776,0743226720,9780743226721,eng,386,2006-07-04T00:00:00,Simon  Schuster
1068,1776,0140481397,9780140481396,eng,192,1976-11-18T00:00:00,Penguin Books
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,0226014908,9780226014906,eng,284,2000-07-15T00:00:00,University of Chicago Press
1078,The Good Earth (House of Earth  #1),1416500189,9781416500186,eng,418,2009-03-04T00:00:00,Howard Publishing Co
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,0310258979,9780310258971,eng,5,2005-03-15T00:00:00,Zondervan
1097,Fast Food Nation: The Dark Side of the All-American Meal,0060838582,9780060838584,eng,399,2005-07-05T00:00:00,Harper Perennial
1099,Fast Food Nation: What The All-American Meal is Doing to the World,0141006870,9780141006871,eng,384,2002-04-04T00:00:00,Penguin Books
1103,Snow Flower and the Secret Fan,0812968069,9780812968064,eng,269,2006-02-21T00:00:00,Random House
1110,The Broker,0385340540,9780385340540,eng,422,2006-09-26T00:00:00,Delta
1111,The Power Broker: Robert Moses and the Fall of New York,0394720245,9780394720241,eng,1344,1975-07-12T00:00:00,Vintage
1117,The Power Broker: A Novel (Christian Gillette  #3),0345480600,9780345480606,eng,320,2006-07-25T00:00:00,Ballantine Books
1120,Body For Life: 12 Weeks to Mental and Physical Strength,0060193395,9780060193393,en-US,201,1999-06-10T00:00:00,HarperCollins Publishers  Inc.
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,1579546013,9781579546014,en-US,288,2005-04-01T00:00:00,Rodale Books
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,0972018417,9780972018418,eng,405,2003-11-26T00:00:00,High Point Media
1130,The Warren Buffett Way,0471743674,9780471743675,en-US,245,2005-10-01T00:00:00,John Wiley & Sons
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,0471430455,9780471430452,eng,432,2003-04-18T00:00:00,Wiley
1164,Monkey Business: True Story of the Scopes Trial,0805431578,9780805431575,eng,368,2005-05-15T00:00:00,B Books
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),0679838864,9780679838869,en-US,68,1993-02-16T00:00:00,Random House Books for Young Readers
1169,Monkey Business,0373250711,9780373250714,eng,392,2004-09-24T00:00:00,Red Dress Ink
1171,Liar's Poker,0140143459,9780140143454,eng,256,1990-10-01T00:00:00,Penguin Books
1177,Liar's Poker: A Harry Garnish Mystery,0802732291,9780802732293,eng,214,1993-06-01T00:00:00,Walker & Company
1188,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,1841721476,694055000612,eng,64,2001-03-01T00:00:00,Ryland Peters & Small
1191,Giada's Family Dinners,030723827X,9780307238276,eng,256,2006-04-04T00:00:00,Clarkson Potter
1192,Everyday Italian: 125 Simple and Delicious Recipes,1400052580,9781400052585,eng,256,2005-02-22T00:00:00,Clarkson Potter
1193,Everyday Pasta,0307346587,9780307346582,eng,240,2007-04-03T00:00:00,Clarkson Potter
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,1400052386,9781400052387,eng,256,2006-09-26T00:00:00,Clarkson Potter
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,0609609971,9780609609972,eng,304,2003-03-25T00:00:00,Clarkson Potter Publishers
1198,Eat This Book: Cooking with Global Fresh Flavors,1400052378,9781400052370,eng,287,2004-10-01T00:00:00,Clarkson Potter Publishers
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,0061234001,9780061234002,eng,320,2006-10-17T00:00:00,William Morrow
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,8466625127,9788466625128,spa,250,2006-08-01T00:00:00,Ediciones B
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,0061245135,9780061245138,en-US,496,2006-12-08T00:00:00,Harper
1218,The Last Assassin (John Rain  #5),0399153594,9780399153594,eng,338,2006-06-01T00:00:00,Putnam Publishing Group
1226,Life of Pi,0156030209,9780156030205,en-US,401,2004-05-03T00:00:00,Mariner Books / Harvest Books
1230,L'Histoire de Pi,0828808392,9780828808392,fre,448,2005-11-24T00:00:00,Gallimard
1234,Shadows and Wind: A View of Modern Vietnam,0140285970,9780140285970,eng,400,1999-09-01T00:00:00,Penguin Books
1241,A Million Little Pieces,0307276902,9780307276902,eng,515,2005-09-22T00:00:00,Anchor Books
1242,A Million Little Pieces of Feces,1411677315,9781411677319,en-US,256,2006-02-10T00:00:00,Lulu.com
1243,A Million Little Lies,0061171468,9780061171468,en-US,191,2006-03-28T00:00:00,William Morrow Paperbacks
1246,The Leadership Challenge,0787968331,9780787968335,en-US,458,2003-08-07T00:00:00,Jossey-Bass
1252,Lincoln on Leadership: Executive Strategies for Tough Times,0446394599,9780446394598,eng,193,1993-02-01T00:00:00,Business Plus
1255,Leadership in Organizations,0131494848,9780131494848,en-GB,542,2005-07-07T00:00:00,Prentice Hall
1265,Leadership,0316861014,9780316861014,eng,397,2002-10-01T00:00:00,Little  Brown
1274,Men Are from Mars  Women Are from Venus,0060574216,9780060574215,eng,368,2012-04-03T00:00:00,Harper Paperbacks
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,0060192771,9780060192778,en-US,368,1998-10-21T00:00:00,Harper
1281,Men Are from Mars  Women Are from Venus,006123205X,9780061232053,eng,2,2007-04-03T00:00:00,HarperAudio
1290,How to Succeed with Women,0735200300,9780735200302,en-US,320,1998-10-29T00:00:00,Prentice Hall Press
1295,The Clan of the Cave Bear (Earth's Children  #1),0553381679,9780553381672,eng,512,2002-06-25T00:00:00,Bantam
1296,The Clan of the Cave Bear (Earth's Children  #1),0517542021,9780517542026,eng,468,1980-05-04T00:00:00,Crown Publishing Group
1301,Moneyball: The Art of Winning an Unfair Game,0393324818,9780393324815,eng,317,2004-03-17T00:00:00,W. W. Norton  Company
1302,Juiced Official Strategy Guide,0744005612,9780744005615,eng,112,2005-06-01T00:00:00,BradyGames
1303,The 48 Laws of Power,0140280197,9780140280197,eng,452,2000-09-01T00:00:00,Penguin (Business)
1305,Gates of Fire,055338368X,9780553383683,eng,392,2005-09-27T00:00:00,Bantam
1307,Fire Sea (The Death Gate Cycle  #3),0553295411,9780553295412,eng,414,1992-03-01T00:00:00,Spectra Books
1312,The Gate of Fire (Oath Of Empire Book Two),0812590104,9780812590104,en-US,721,2001-06-18T00:00:00,Tor Classics
1315,The Afghan Campaign,038551641X,9780385516419,eng,354,2006-07-01T00:00:00,Doubleday Books
1317,Tides of War,0553381393,9780553381399,eng,448,2001-08-28T00:00:00,Bantam
1318,Last of the Amazons,0553382047,9780553382044,eng,400,2003-07-01T00:00:00,Bantam
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,0446691437,9780446691437,eng,168,2003-04-01T00:00:00,Warner Books
1320,Gita on the Green,0826413013,9780826413017,en-US,176,2002-05-30T00:00:00,Continuum
1322,Blood Stripes: The Grunt's View of the War in Iraq,0811701646,9780811701648,eng,340,2006-04-24T00:00:00,Stackpole Books
1326,Phaedrus and Letters VII and VIII,0140442758,9780140442755,en-US,160,1973-01-30T00:00:00,Penguin Classics
1327,Phaedrus,0192802771,9780192802774,eng,128,2003-01-16T00:00:00,Oxford University Press  USA
1328,Phaedrus,0140449744,9780140449747,eng,176,2005-08-25T00:00:00,Penguin Classics
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,0879756322,9780879756321,eng,157,1991-12-01T00:00:00,Prometheus Books
1337,Enthusiasm and Divine Madness,189031823X,9781890318239,eng,125,2019-02-11T00:00:00,St. Augustines Press
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,0872207889,9780872207882,eng,272,2006-06-15T00:00:00,Hackett Publishing Company  Inc.
1342,Gorgias/Phaedrus (Agora),0801435307,9780801435300,eng,233,1998-09-01T00:00:00,Cornell University Press
1351,Statesman,0872204626,9780872204621,eng,128,1999-03-15T00:00:00,Hackett Publishing Company  Inc.
1354,Gorgias,0140449043,9780140449044,en-GB,208,2004-01-29T00:00:00,Penguin Classics
1362,The Histories,0140449086,9780140449082,eng,716,2003-01-30T00:00:00,Penguin Books
1363,The Histories,0140446389,9780140446388,eng,622,1954-09-01T00:00:00,Penguin Classics
1364,The History (Great Minds),0879757779,9780879757779,en-US,613,1992-11-01T00:00:00,Prometheus Books
1365,The Histories,0192824252,9780192824257,eng,772,1998-11-19T00:00:00,Oxford University Press
1366,The Histories,0140440348,9780140440348,en-US,653,1970-08-30T00:00:00,Penguin Classics
1367,The Histories,0393959465,9780393959468,en-US,464,1992-01-17T00:00:00,W.W. Norton & Company
1368,The Histories,0375400613,9780375400612,en-US,816,1997-03-25T00:00:00,Everyman's Library 234
